구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2022028401,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,2,1,차대차 - 충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,여,21-30세,부상신고,승용,남,65세 이상,경상
2022028703,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,여,41-50세,상해없음,승용,남,31-40세,경상
2022028728,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,여,31-40세,경상
2022029023,2022년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,41-50세,중상
2022029339,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,65세 이상,경상,건설기계,남,51-60세,상해없음
2022029340,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,41-50세,경상
2022029366,2022년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,이륜,남,31-40세,중상
2022029554,2022년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,보행자,남,51-60세,중상
2022029598,2022년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,41-50세,중상
2022029683,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,승용,남,65세 이상,경상
2022029704,2022년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,41-50세,상해없음,자전거,여,21-30세,중상
2022029832,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,51-60세,경상
2022029923,2022년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,41-50세,경상
2022030073,2022년 3월,야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,부상신고,승용,남,51-60세,상해없음
2022030170,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 고가도로위,승용,여,31-40세,상해없음,승용,남,21-30세,경상
2022030552,2022년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,61-64세,경상
2022030577,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,65세 이상,경상
2022030599,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,61-64세,상해없음,자전거,여,61-64세,경상
2022031308,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,자전거,여,31-40세,경상
2022031935,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,기타,단일로 - 터널,승용,남,51-60세,기타불명,승합,기타불명,기타불명,기타불명
2022032269,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,경상
2022032393,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,자전거,남,13-20세,경상
2022032585,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,기타,단일로 - 기타,이륜,남,21-30세,경상,화물,남,41-50세,기타불명
2022033064,2022년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,기타,기타 - 기타,승용,남,51-60세,상해없음,이륜,남,41-50세,중상
2022033198,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,2,1,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,원동기,남,31-40세,경상,원동기,남,31-40세,부상신고
2022033236,2022년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,기타,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,12세 이하,중상
2022033497,2022년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,21-30세,경상
2022033626,2022년 3월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,기타불명,기타불명,기타불명,보행자,여,41-50세,부상신고
2022033815,2022년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,이륜,남,21-30세,중상
2022034302,2022년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,41-50세,경상
2022034356,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,21-30세,경상
2022035442,2022년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로안,자전거,남,65세 이상,중상,승용,남,65세 이상,상해없음
2022035840,2022년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,남,65세 이상,중상
2022036224,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,남,51-60세,경상
2022036396,2022년 3월,야간,서울특별시 금천구,경상사고,0,0,2,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,,,,
2022036427,2022년 3월,야간,서울특별시 금천구,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41-50세,부상신고,,,,
2022036514,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,흐림,단일로 - 기타,승합,남,61-64세,상해없음,,,,
2022037254,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,자전거,남,51-60세,경상
2022037472,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승합,남,31-40세,경상
2022037790,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,20세 이하,경상,화물,남,65세 이상,상해없음
2022037934,2022년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,65세 이상,중상
2022038564,2022년 3월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,21-30세,부상신고
2022038764,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,41-50세,상해없음,원동기,남,41-50세,경상
2022038792,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,51-60세,경상
2022038793,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,31-40세,경상
2022039179,2022년 3월,야간,서울특별시 금천구,중상사고,0,1,2,0,차대차 - 충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,65세 이상,중상,승합,남,21-30세,경상
2022039228,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,21-30세,경상
2022039345,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,자전거,여,41-50세,경상
2022040140,2022년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로안,승합,남,51-60세,상해없음,원동기,남,61-64세,중상
2022040216,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,51-60세,상해없음,승용,남,41-50세,경상
2022040247,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2022041456,2022년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,보행자,남,31-40세,경상
2022041836,2022년 3월,야간,서울특별시 금천구,중상사고,0,1,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,20세 이하,부상신고,보행자,남,65세 이상,중상
2022041962,2022년 4월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,31-40세,경상
2022042799,2022년 4월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대사람 - 횡단중,안전운전불이행,건조,기타,단일로 - 기타,이륜,남,41-50세,경상,보행자,여,31-40세,경상
2022042897,2022년 4월,야간,서울특별시 금천구,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승합,남,31-40세,상해없음,승용,남,41-50세,중상
2022043138,2022년 4월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승합,남,41-50세,상해없음,승용,여,51-60세,상해없음
2022043600,2022년 4월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,보행자,남,65세 이상,경상
2022043998,2022년 4월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,보행자,여,41-50세,경상
2022044179,2022년 4월,주간,서울특별시 금천구,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,건설기계,남,51-60세,상해없음,승용,여,21-30세,중상
2022044237,2022년 4월,주간,서울특별시 금천구,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,이륜,남,61-64세,중상
2022044455,2022년 4월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,경상,승용,남,51-60세,경상
2022044650,2022년 4월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,41-50세,중상
2022044988,2022년 4월,야간,서울특별시 금천구,경상사고,0,0,12,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승합,남,51-60세,경상
2022046105,2022년 4월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,경상,이륜,남,61-64세,경상
2022046290,2022년 4월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,남,31-40세,상해없음,승용,남,21-30세,경상
2022046350,2022년 4월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,이륜,남,13-20세,경상
2022046437,2022년 4월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,51-60세,중상,승용,남,31-40세,상해없음
2022046522,2022년 4월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,61-64세,상해없음,이륜,남,31-40세,중상
2022046607,2022년 4월,야간,서울특별시 금천구,중상사고,0,1,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,31-40세,경상
2022046719,2022년 4월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,51-60세,경상
